blink id,start timestamp [ns],end timestamp [ns],duration [ms],start timestamp [s],end timestamp [s]
181,1.67907E+18,1.67907E+18,128,701.32051,701.4485199
182,1.67907E+18,1.67907E+18,451,701.71661,702.1685599
183,1.67907E+18,1.67907E+18,451,703.4085898,703.8605299
184,1.67907E+18,1.67907E+18,371,711.0885499,711.4605399
185,1.67907E+18,1.67907E+18,375,730.70096,731.07667
186,1.67907E+18,1.67907E+18,451,734.6245998,735.0765
187,1.67907E+18,1.67907E+18,259,740.9605599,741.2205399
188,1.67907E+18,1.67907E+18,332,743.2485699,743.5805798
189,1.67907E+18,1.67907E+18,240,749.2245299,749.4645599
190,1.67907E+18,1.67907E+18,243,760.2446001,760.4885299
191,1.67907E+18,1.67907E+18,379,762.4605699,762.8405599
192,1.67907E+18,1.67907E+18,239,772.3445399,772.5845299
193,1.67907E+18,1.67907E+18,335,776.7765399,777.1125399
194,1.67907E+18,1.67907E+18,395,780.7845399,781.1805299
195,1.67907E+18,1.67907E+18,207,797.5405599,797.74851
196,1.67907E+18,1.67907E+18,472,799.5805399,800.0525798
197,1.67907E+18,1.67907E+18,280,801.8685599,802.1485599
198,1.67907E+18,1.67907E+18,320,803.1245199,803.4446799
199,1.67907E+18,1.67907E+18,479,815.1005599,815.5805399
200,1.67907E+18,1.67907E+18,339,821.0885399,821.4285199
201,1.67907E+18,1.67907E+18,547,827.9565499,828.5045199
202,1.67907E+18,1.67907E+18,275,843.34882,843.6245199
203,1.67907E+18,1.67907E+18,424,854.2285199,854.65263
204,1.67907E+18,1.67907E+18,332,857.5445299,857.8765699
205,1.67907E+18,1.67907E+18,311,857.9605699,858.2725499
206,1.67907E+18,1.67907E+18,243,861.7845699,862.0285399
207,1.67907E+18,1.67907E+18,199,872.0845798,872.2845599
208,1.67907E+18,1.67907E+18,147,874.5245599,874.6725599
209,1.67907E+18,1.67907E+18,404,883.7205599,884.12463
210,1.67907E+18,1.67907E+18,324,895.9325199,896.2565299
211,1.67907E+18,1.67907E+18,304,898.9245599,899.22862
212,1.67907E+18,1.67907E+18,439,899.3805499,899.8205399
213,1.67907E+18,1.67907E+18,292,907.6245199,907.91666
214,1.67907E+18,1.67907E+18,307,913.2005399,913.5085399
215,1.67907E+18,1.67907E+18,307,935.0165798,935.3245599
216,1.67907E+18,1.67907E+18,468,938.8365299,939.3045898
217,1.67907E+18,1.67907E+18,471,956.2085399,956.6805199
218,1.67907E+18,1.67907E+18,184,957.9726001,958.1570598
219,1.67907E+18,1.67907E+18,412,967.3085399,967.7205399
220,1.67907E+18,1.67907E+18,295,968.6366001,968.9325299
221,1.67907E+18,1.67907E+18,347,988.7205199,989.0685
222,1.67907E+18,1.67907E+18,464,994.4765299,994.9405499
223,1.67907E+18,1.67907E+18,152,998.9045499,999.0565699
224,1.67907E+18,1.67907E+18,300,999.0605199,999.3605399
225,1.67907E+18,1.67907E+18,259,999.5525599,999.8125499
226,1.67907E+18,1.67907E+18,379,1000.07671,1000.45657
227,1.67907E+18,1.67907E+18,299,1000.51655,1000.81654
228,1.67907E+18,1.67907E+18,419,1000.82454,1001.24452
229,1.67907E+18,1.67907E+18,115,1002.12055,1002.23653
230,1.67907E+18,1.67907E+18,251,1005.3526,1005.60457
231,1.67907E+18,1.67907E+18,202,1006.65258,1006.85504
232,1.67907E+18,1.67907E+18,224,1007.64855,1007.87255
233,1.67907E+18,1.67907E+18,307,1013.11258,1013.42052
234,1.67907E+18,1.67907E+18,287,1017.74853,1018.03651
235,1.67907E+18,1.67907E+18,356,1018.15653,1018.51255
236,1.67907E+18,1.67907E+18,360,1024.09252,1024.45252
237,1.67907E+18,1.67907E+18,224,1024.66055,1024.88485
238,1.67907E+18,1.67907E+18,127,1024.88857,1025.0165
239,1.67907E+18,1.67907E+18,396,1025.02056,1025.41657
240,1.67907E+18,1.67907E+18,203,1026.75657,1026.96053
241,1.67907E+18,1.67907E+18,535,1027.32862,1027.86454
242,1.67907E+18,1.67907E+18,439,1036.48056,1036.92054
243,1.67907E+18,1.67907E+18,267,1067.5566,1067.82451
244,1.67907E+18,1.67907E+18,328,1076.20853,1076.53657
245,1.67907E+18,1.67907E+18,368,1082.88851,1083.25653
246,1.67907E+18,1.67907E+18,271,1093.50495,1093.77655
247,1.67907E+18,1.67907E+18,267,1096.05658,1096.32456
248,1.67907E+18,1.67907E+18,235,1107.27258,1107.50851
249,1.67907E+18,1.67907E+18,315,1118.82867,1119.14457
250,1.67907E+18,1.67907E+18,239,1124.56871,1124.80856
251,1.67907E+18,1.67907E+18,343,1128.32457,1128.66852
252,1.67907E+18,1.67907E+18,271,1132.25656,1132.52855
253,1.67907E+18,1.67907E+18,264,1147.22054,1147.48455
254,1.67907E+18,1.67907E+18,256,1150.41258,1150.66858
255,1.67907E+18,1.67907E+18,207,1150.83264,1151.04057
256,1.67907E+18,1.67907E+18,320,1151.12456,1151.44457
257,1.67907E+18,1.67907E+18,336,1153.28057,1153.61658
258,1.67907E+18,1.67907E+18,228,1154.80051,1155.02852
259,1.67907E+18,1.67907E+18,308,1155.03654,1155.34455
260,1.67907E+18,1.67907E+18,288,1156.19254,1156.48058
261,1.67907E+18,1.67907E+18,303,1156.62855,1156.93254
262,1.67907E+18,1.67907E+18,368,1157.28455,1157.65258
263,1.67907E+18,1.67907E+18,291,1157.79261,1158.08458
264,1.67907E+18,1.67907E+18,408,1158.22054,1158.62856
265,1.67907E+18,1.67907E+18,336,1161.56854,1161.90454
266,1.67907E+18,1.67907E+18,216,1174.26051,1174.47654
267,1.67907E+18,1.67907E+18,483,1196.38458,1196.86854
268,1.67907E+18,1.67907E+18,480,1200.10854,1200.58854
269,1.67907E+18,1.67907E+18,239,1222.01666,1222.25655
270,1.67907E+18,1.67907E+18,476,1228.88455,1229.36071
271,1.67907E+18,1.67907E+18,271,1231.42454,1231.69654
272,1.67907E+18,1.67907E+18,351,1234.39655,1234.74855
273,1.67907E+18,1.67907E+18,272,1237.59261,1237.86465
274,1.67907E+18,1.67907E+18,367,1244.30057,1244.66855
275,1.67907E+18,1.67907E+18,255,1246.11255,1246.36854
276,1.67907E+18,1.67907E+18,343,1255.59256,1255.93653
277,1.67907E+18,1.67907E+18,360,1270.09652,1270.45663
278,1.67907E+18,1.67907E+18,392,1271.46852,1271.86055
279,1.67907E+18,1.67907E+18,268,1276.10853,1276.3766
280,1.67907E+18,1.67907E+18,319,1278.85666,1279.17652
281,1.67907E+18,1.67907E+18,276,1280.56858,1280.84459
282,1.67907E+18,1.67907E+18,292,1283.35254,1283.64464
283,1.67907E+18,1.67907E+18,412,1283.80851,1284.22054
284,1.67907E+18,1.67907E+18,168,1286.62054,1286.78856
285,1.67907E+18,1.67907E+18,303,1288.72458,1289.02854
286,1.67907E+18,1.67907E+18,356,1294.08453,1294.44076
287,1.67907E+18,1.67907E+18,184,1295.18856,1295.3726
288,1.67907E+18,1.67907E+18,496,1295.63257,1296.12864
289,1.67907E+18,1.67907E+18,351,1305.19257,1305.54452
290,1.67907E+18,1.67907E+18,108,1305.84858,1305.95659
291,1.67907E+18,1.67907E+18,528,1305.96053,1306.48854
292,1.67907E+18,1.67907E+18,340,1313.14051,1313.48061
293,1.67907E+18,1.67907E+18,151,1316.01654,1316.16854
294,1.67907E+18,1.67907E+18,336,1316.24859,1316.58462
295,1.67907E+18,1.67907E+18,364,1320.80454,1321.16855
296,1.67907E+18,1.67907E+18,400,1326.54053,1326.94064
297,1.67907E+18,1.67907E+18,260,1331.42451,1331.68459
298,1.67907E+18,1.67907E+18,331,1331.73259,1332.06458
299,1.67907E+18,1.67907E+18,379,1333.80857,1334.18854
300,1.67907E+18,1.67907E+18,415,1334.52856,1334.94454
301,1.67907E+18,1.67907E+18,388,1336.51253,1336.90055
302,1.67907E+18,1.67907E+18,236,1337.59651,1337.8333
303,1.67907E+18,1.67907E+18,508,1338.68054,1339.18859
304,1.67907E+18,1.67907E+18,420,1345.15255,1345.57256
305,1.67907E+18,1.67907E+18,244,1351.15653,1351.4006
306,1.67907E+18,1.67907E+18,404,1351.53652,1351.94056
307,1.67907E+18,1.67907E+18,444,1359.34854,1359.79257
308,1.67907E+18,1.67907E+18,311,1361.98054,1362.29254
309,1.67907E+18,1.67907E+18,451,1367.86458,1368.31655
310,1.67907E+18,1.67907E+18,256,1369.12055,1369.37657
311,1.67907E+18,1.67907E+18,419,1371.66858,1372.08856
312,1.67907E+18,1.67907E+18,268,1380.28051,1380.54853
313,1.67907E+18,1.67907E+18,243,1394.18059,1394.42454
314,1.67907E+18,1.67907E+18,436,1394.59655,1395.03257
315,1.67907E+18,1.67907E+18,328,1399.81651,1400.14452
316,1.67907E+18,1.67907E+18,404,1405.98851,1406.39253
317,1.67907E+18,1.67907E+18,455,1406.68857,1407.14453
318,1.67907E+18,1.67907E+18,355,1414.16465,1414.52057
319,1.67907E+18,1.67907E+18,444,1415.00454,1415.44856
320,1.67907E+18,1.67907E+18,272,1417.09252,1417.36459
321,1.67907E+18,1.67907E+18,264,1417.40454,1417.66861
322,1.67907E+18,1.67907E+18,172,1421.25651,1421.42855
323,1.67907E+18,1.67907E+18,443,1425.40859,1425.85255
324,1.67907E+18,1.67907E+18,240,1425.86058,1426.10073
325,1.67907E+18,1.67907E+18,140,1426.10451,1426.24454
326,1.67907E+18,1.67907E+18,287,1427.00857,1427.29651
327,1.67907E+18,1.67907E+18,216,1427.30055,1427.51657
328,1.67907E+18,1.67907E+18,448,1427.78056,1428.22868
329,1.67907E+18,1.67907E+18,120,1428.23252,1428.35266
330,1.67907E+18,1.67907E+18,152,1428.53655,1428.68855
331,1.67907E+18,1.67907E+18,228,1428.79653,1429.02455
332,1.67907E+18,1.67907E+18,116,1429.04852,1429.16452
333,1.67907E+18,1.67907E+18,124,1429.16852,1429.2926
334,1.67907E+18,1.67907E+18,127,1429.30458,1429.43253
