file,timestamp [ns],recording offset [secs],video offset [secs]
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567400266487,406.197266487,404.117866
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567437160487,406.234160487,404.15476
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567473201487,406.270201487,404.190801
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567496753487,406.293753487,404.214353
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567532863487,406.329863487,404.250463
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567561407487,406.358407487,404.279007
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567592981487,406.389981487,404.310581
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567621590487,406.418590487,404.33919
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567659546487,406.456546487,404.377146
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567699889487,406.496889487,404.417489
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567732676487,406.529676487,404.450276
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567771305487,406.568305487,404.488905
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567795023487,406.592023487,404.512623
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567832228487,406.629228487,404.549828
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567869541487,406.666541487,404.587141
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567906618487,406.703618487,404.624218
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567931570487,406.728570487,404.64917
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509567972297487,406.769297487,404.689897
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568002282487,406.799282487,404.719882
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568033587487,406.830587487,404.751187
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568074544487,406.871544487,404.792144
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568095857487,406.892857487,404.813457
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568133624487,406.930624487,404.851224
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568162881487,406.959881487,404.880481
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568191765487,406.988765487,404.909365
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568222285487,407.019285487,404.939885
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568258958487,407.055958487,404.976558
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568290303487,407.087303487,405.007903
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568336698487,407.133698487,405.054298
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568376522487,407.173522487,405.094122
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568406631487,407.203631487,405.124231
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568433337487,407.230337487,405.150937
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568472704487,407.269704487,405.190304
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568504193487,407.301193487,405.221793
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568537061487,407.334061487,405.254661
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568570614487,407.367614487,405.288214
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568601598487,407.398598487,405.319198
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568635801487,407.432801487,405.353401
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568664569487,407.461569487,405.382169
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568704948487,407.501948487,405.422548
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568736698487,407.533698487,405.454298
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568770239487,407.567239487,405.487839
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568811862487,407.608862487,405.529462
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568824667487,407.621667487,405.542267
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568854779487,407.651779487,405.572379
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568891620487,407.688620487,405.60922
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568924256487,407.721256487,405.641856
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568958374487,407.755374487,405.675974
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509568994374487,407.791374487,405.711974
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569032366487,407.829366487,405.749966
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569066736487,407.863736487,405.784336
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569104746487,407.901746487,405.822346
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569136329487,407.933329487,405.853929
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569165841487,407.962841487,405.883441
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569203816487,408.000816487,405.921416
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569235978487,408.032978487,405.953578
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569267637487,408.064637487,405.985237
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569303447487,408.100447487,406.021047
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569333355487,408.130355487,406.050955
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569368366487,408.165366487,406.085966
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569402249487,408.199249487,406.119849
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569429449487,408.226449487,406.147049
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569455617487,408.252617487,406.173217
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569490873487,408.287873487,406.208473
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569527998487,408.324998487,406.245598
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569554193487,408.351193487,406.271793
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569593944487,408.390944487,406.311544
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569633188487,408.430188487,406.350788
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569670437487,408.467437487,406.388037
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569707315487,408.504315487,406.424915
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569736433487,408.533433487,406.454033
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569766615487,408.563615487,406.484215
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569801992487,408.598992487,406.519592
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569837447487,408.634447487,406.555047
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569871569487,408.668569487,406.589169
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569905946487,408.702946487,406.623546
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569938143487,408.735143487,406.655743
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509569967393487,408.764393487,406.684993
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570003117487,408.800117487,406.720717
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570037035487,408.834035487,406.754635
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570066259487,408.863259487,406.783859
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570103877487,408.900877487,406.821477
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570124630487,408.921630487,406.84223
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570155266487,408.952266487,406.872866
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570190275487,408.987275487,406.907875
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570232654487,409.029654487,406.950254
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570263944487,409.060944487,406.981544
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570304916487,409.101916487,407.022516
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570337694487,409.134694487,407.055294
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570369831487,409.166831487,407.087431
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570400806487,409.197806487,407.118406
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570433701487,409.230701487,407.151301
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570468551487,409.265551487,407.186151
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570505823487,409.302823487,407.223423
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570538212487,409.335212487,407.255812
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570571560487,409.368560487,407.28916
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570604238487,409.401238487,407.321838
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570636532487,409.433532487,407.354132
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570669053487,409.466053487,407.386653
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570704406487,409.501406487,407.422006
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570728835487,409.525835487,407.446435
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570755329487,409.552329487,407.472929
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570797762487,409.594762487,407.515362
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570822218487,409.619218487,407.539818
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570864843487,409.661843487,407.582443
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570904887487,409.701887487,407.622487
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570937101487,409.734101487,407.654701
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509570967067487,409.764067487,407.684667
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571003408487,409.800408487,407.721008
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571035976487,409.832976487,407.753576
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571059261487,409.856261487,407.776861
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571096343487,409.893343487,407.813943
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571132988487,409.929988487,407.850588
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571166868487,409.963868487,407.884468
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571203184487,410.000184487,407.920784
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571229133487,410.026133487,407.946733
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571268531487,410.065531487,407.986131
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571306680487,410.103680487,408.02428
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571336687487,410.133687487,408.054287
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571358942487,410.155942487,408.076542
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571391168487,410.188168487,408.108768
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571425475487,410.222475487,408.143075
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571456906487,410.253906487,408.174506
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571505833487,410.302833487,408.223433
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571532415487,410.329415487,408.250015
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571565017487,410.362017487,408.282617
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571601254487,410.398254487,408.318854
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571637851487,410.434851487,408.355451
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571668624487,410.465624487,408.386224
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571707938487,410.504938487,408.425538
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571733374487,410.530374487,408.450974
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571768769487,410.565769487,408.486369
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571805282487,410.602282487,408.522882
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571844100487,410.641100487,408.5617
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571863670487,410.660670487,408.58127
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571901879487,410.698879487,408.619479
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571938757487,410.735757487,408.656357
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571966552487,410.763552487,408.684152
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509571991196487,410.788196487,408.708796
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572021996487,410.818996487,408.739596
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572055973487,410.852973487,408.773573
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572089360487,410.886360487,408.80696
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572127930487,410.924930487,408.84553
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572164972487,410.961972487,408.882572
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572200266487,410.997266487,408.917866
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572235586487,411.032586487,408.953186
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572259858487,411.056858487,408.977458
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572296292487,411.093292487,409.013892
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572337189487,411.134189487,409.054789
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572368293487,411.165293487,409.085893
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572391166487,411.188166487,409.108766
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572427567487,411.224567487,409.145167
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572464333487,411.261333487,409.181933
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572501113487,411.298113487,409.218713
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572535894487,411.332894487,409.253494
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572562381487,411.359381487,409.279981
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572604325487,411.401325487,409.321925
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572631932487,411.428932487,409.349532
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572668638487,411.465638487,409.386238
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572688055487,411.485055487,409.405655
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572724726487,411.521726487,409.442326
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572763392487,411.560392487,409.480992
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572798036487,411.595036487,409.515636
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572836935487,411.633935487,409.554535
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572865212487,411.662212487,409.582812
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572896724487,411.693724487,409.614324
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572940550487,411.737550487,409.65815
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572969360487,411.766360487,409.68696
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509572998883487,411.795883487,409.716483
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573033744487,411.830744487,409.751344
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573066048487,411.863048487,409.783648
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573099201487,411.896201487,409.816801
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573135898487,411.932898487,409.853498
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573167733487,411.964733487,409.885333
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573197147487,411.994147487,409.914747
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573233906487,412.030906487,409.951506
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573254670487,412.051670487,409.97227
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573289555487,412.086555487,410.007155
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573324395487,412.121395487,410.041995
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573354987487,412.151987487,410.072587
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573405679487,412.202679487,410.123279
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573436739487,412.233739487,410.154339
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573462961487,412.259961487,410.180561
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573501000487,412.298000487,410.2186
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573533168487,412.330168487,410.250768
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573568271487,412.365271487,410.285871
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573603852487,412.400852487,410.321452
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573633962487,412.430962487,410.351562
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573667014487,412.464014487,410.384614
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573701111487,412.498111487,410.418711
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573737290487,412.534290487,410.45489
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573767453487,412.564453487,410.485053
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573797018487,412.594018487,410.514618
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573835711487,412.632711487,410.553311
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573867764487,412.664764487,410.585364
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573888371487,412.685371487,410.605971
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573925421487,412.722421487,410.643021
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573956936487,412.753936487,410.674536
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509573988712487,412.785712487,410.706312
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574036796487,412.833796487,410.754396
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574066709487,412.863709487,410.784309
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574104790487,412.901790487,410.82239
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574133399487,412.930399487,410.850999
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574168915487,412.965915487,410.886515
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574205517487,413.002517487,410.923117
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574243230487,413.040230487,410.96083
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574264388487,413.061388487,410.981988
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574302045487,413.099045487,411.019645
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574335317487,413.132317487,411.052917
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574359150487,413.156150487,411.07675
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574398258487,413.195258487,411.115858
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574436495487,413.233495487,411.154095
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574467969487,413.264969487,411.185569
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574496560487,413.293560487,411.21416
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574522117487,413.319117487,411.239717
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574555460487,413.352460487,411.27306
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574589324487,413.386324487,411.306924
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574625976487,413.422976487,411.343576
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574662062487,413.459062487,411.379662
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574703285487,413.500285487,411.420885
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574733445487,413.530445487,411.451045
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574767672487,413.564672487,411.485272
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574795448487,413.592448487,411.513048
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574838882487,413.635882487,411.556482
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574869162487,413.666162487,411.586762
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574899546487,413.696546487,411.617146
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574935884487,413.732884487,411.653484
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509574966845487,413.763845487,411.684445
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575000043487,413.797043487,411.717643
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575033312487,413.830312487,411.750912
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575072226487,413.869226487,411.789826
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575100232487,413.897232487,411.817832
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575125005487,413.922005487,411.842605
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575156959487,413.953959487,411.874559
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575188096487,413.985096487,411.905696
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575218315487,414.015315487,411.935915
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575256994487,414.053994487,411.974594
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575296173487,414.093173487,412.013773
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575328426487,414.125426487,412.046026
data_with_exported_files/tsst_comparison_data/11004/11004_P/PI world v1 ps1.time,1681509575373646487,414.170646487,412.091246
