file,timestamp [ns],recording offset [secs],video offset [secs]
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678060047413,570.137047413,568.753962
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678093219413,570.170219413,568.787134
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678125228413,570.202228413,568.819143
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678160171413,570.237171413,568.854086
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678191649413,570.268649413,568.885564
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678226817413,570.303817413,568.920732
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678263125413,570.340125413,568.95704
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678293027413,570.370027413,568.986942
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678323885413,570.400885413,569.0178
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678360067413,570.437067413,569.053982
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678392756413,570.469756413,569.086671
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678424985413,570.501985413,569.1189
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678460609413,570.537609413,569.154524
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678491435413,570.568435413,569.18535
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678528214413,570.605214413,569.222129
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678563205413,570.640205413,569.25712
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678583613413,570.660613413,569.277528
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678615298413,570.692298413,569.309213
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678646981413,570.723981413,569.340896
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678687742413,570.764742413,569.381657
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678725782413,570.802782413,569.419697
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678755884413,570.832884413,569.449799
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678791852413,570.868852413,569.485767
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678825330413,570.902330413,569.519245
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678857043413,570.934043413,569.550958
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678893626413,570.970626413,569.587541
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678923494413,571.000494413,569.617409
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678956109413,571.033109413,569.650024
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852678992284413,571.069284413,569.686199
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679024680413,571.101680413,569.718595
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679055512413,571.132512413,569.749427
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679091879413,571.168879413,569.785794
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679125678413,571.202678413,569.819593
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679150870413,571.227870413,569.844785
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679200749413,571.277749413,569.894664
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679215282413,571.292282413,569.909197
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679246172413,571.323172413,569.940087
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679292604413,571.369604413,569.986519
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679327306413,571.404306413,570.021221
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679355691413,571.432691413,570.049606
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679391613413,571.468613413,570.085528
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679424903413,571.501903413,570.118818
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679456862413,571.533862413,570.150777
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679492774413,571.569774413,570.186689
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679523387413,571.600387413,570.217302
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679558917413,571.635917413,570.252832
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679593481413,571.670481413,570.287396
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679624957413,571.701957413,570.318872
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679655813413,571.732813413,570.349728
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679691613413,571.768613413,570.385528
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679724878413,571.801878413,570.418793
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679757781413,571.834781413,570.451696
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679799239413,571.876239413,570.493154
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679815797413,571.892797413,570.509712
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679846560413,571.923560413,570.540475
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679894138413,571.971138413,570.588053
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679924630413,572.001630413,570.618545
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679955490413,572.032490413,570.649405
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852679991664413,572.068664413,570.685579
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680025609413,572.102609413,570.719524
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680056738413,572.133738413,570.750653
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680093587413,572.170587413,570.787502
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680123321413,572.200321413,570.817236
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680156721413,572.233721413,570.850636
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680195340413,572.272340413,570.889255
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680226005413,572.303005413,570.91992
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680255648413,572.332648413,570.949563
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680291940413,572.368940413,570.985855
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680325776413,572.402776413,571.019691
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680357699413,572.434699413,571.051614
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680393626413,572.470626413,571.087541
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680418900413,572.495900413,571.112815
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680446339413,572.523339413,571.140254
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680482533413,572.559533413,571.176448
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680514124413,572.591124413,571.208039
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680549557413,572.626557413,571.243472
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680596175413,572.673175413,571.29009
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680624811413,572.701811413,571.318726
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680656812413,572.733812413,571.350727
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680693419413,572.770419413,571.387334
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680723416413,572.800416413,571.417331
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680756973413,572.833973413,571.450888
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680793395413,572.870395413,571.48731
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680825395413,572.902395413,571.51931
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680855111413,572.932111413,571.549026
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680892002413,572.969002413,571.585917
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680927511413,573.004511413,571.621426
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680957528413,573.034528413,571.651443
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852680992688413,573.069688413,571.686603
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681022931413,573.099931413,571.716846
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681066028413,573.143028413,571.759943
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681083110413,573.160110413,571.777025
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681114249413,573.191249413,571.808164
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681148164413,573.225164413,571.842079
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681189698413,573.266698413,571.883613
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681222673413,573.299673413,571.916588
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681258280413,573.335280413,571.952195
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681292236413,573.369236413,571.986151
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681323503413,573.400503413,572.017418
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681359681413,573.436681413,572.053596
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681391056413,573.468056413,572.084971
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681424684413,573.501684413,572.118599
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681455441413,573.532441413,572.149356
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681492123413,573.569123413,572.186038
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681526967413,573.603967413,572.220882
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681557559413,573.634559413,572.251474
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681594431413,573.671431413,572.288346
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681623457413,573.700457413,572.317372
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681659989413,573.736989413,572.353904
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681682581413,573.759581413,572.376496
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681730282413,573.807282413,572.424197
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681748923413,573.825923413,572.442838
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681782076413,573.859076413,572.475991
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681826983413,573.903983413,572.520898
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681858468413,573.935468413,572.552383
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681891308413,573.968308413,572.585223
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681923573413,574.000573413,572.617488
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681957264413,574.034264413,572.651179
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852681990577413,574.067577413,572.684492
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682024976413,574.101976413,572.718891
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682056013413,574.133013413,572.749928
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682088908413,574.165908413,572.782823
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682125560413,574.202560413,572.819475
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682156899413,574.233899413,572.850814
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682187569413,574.264569413,572.881484
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682223459413,574.300459413,572.917374
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682257170413,574.334170413,572.951085
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682289112413,574.366112413,572.983027
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682314098413,574.391098413,573.008013
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682346486413,574.423486413,573.040401
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682379710413,574.456710413,573.073625
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682427230413,574.504230413,573.121145
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682458392413,574.535392413,573.152307
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682487447413,574.564447413,573.181362
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682527219413,574.604219413,573.221134
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682559290413,574.636290413,573.253205
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682588855413,574.665855413,573.28277
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682626723413,574.703723413,573.320638
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682655572413,574.732572413,573.349487
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682689757413,574.766757413,573.383672
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682725853413,574.802853413,573.419768
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682756929413,574.833929413,573.450844
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682787523413,574.864523413,573.481438
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682823586413,574.900586413,573.517501
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682858061413,574.935061413,573.551976
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682901252413,574.978252413,573.595167
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682921347413,574.998347413,573.615262
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682946767413,575.023767413,573.640682
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852682979733413,575.056733413,573.673648
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683015467413,575.092467413,573.709382
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683058844413,575.135844413,573.752759
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683091353413,575.168353413,573.785268
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683123522413,575.200522413,573.817437
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683159052413,575.236052413,573.852967
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683183056413,575.260056413,573.876971
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683225909413,575.302909413,573.919824
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683257233413,575.334233413,573.951148
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683289196413,575.366196413,573.983111
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683327333413,575.404333413,574.021248
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683358017413,575.435017413,574.051932
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683387618413,575.464618413,574.081533
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683423466413,575.500466413,574.117381
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683459138413,575.536138413,574.153053
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683491067413,575.568067413,574.184982
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683525871413,575.602871413,574.219786
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683555723413,575.632723413,574.249638
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683581842413,575.658842413,574.275757
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683614859413,575.691859413,574.308774
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683646608413,575.723608413,574.340523
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683679796413,575.756796413,574.373711
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683729151413,575.806151413,574.423066
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683758949413,575.835949413,574.452864
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683790589413,575.867589413,574.484504
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683827013413,575.904013413,574.520928
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683855852413,575.932852413,574.549767
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683888544413,575.965544413,574.582459
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683924550413,576.001550413,574.618465
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683958315413,576.035315413,574.65223
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852683987517413,576.064517413,574.681432
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684023528413,576.100528413,574.717443
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684056757413,576.133757413,574.750672
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684088949413,576.165949413,574.782864
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684124834413,576.201834413,574.818749
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684155748413,576.232748413,574.849663
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684194758413,576.271758413,574.888673
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684223602413,576.300602413,574.917517
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684247019413,576.324019413,574.940934
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684279419413,576.356419413,574.973334
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684323283413,576.400283413,575.017198
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684359377413,576.436377413,575.053292
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684389004413,576.466004413,575.082919
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684425423413,576.502423413,575.119338
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684455763413,576.532763413,575.149678
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684491298413,576.568298413,575.185213
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684524823413,576.601823413,575.218738
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684558727413,576.635727413,575.252642
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684587667413,576.664667413,575.281582
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684623524413,576.700524413,575.317439
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684657466413,576.734466413,575.351381
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684688434413,576.765434413,575.382349
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684726802413,576.803802413,575.420717
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684755677413,576.832677413,575.449592
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684791284413,576.868284413,575.485199
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684829604413,576.906604413,575.523519
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684847325413,576.924325413,575.54124
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684880696413,576.957696413,575.574611
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684913907413,576.990907413,575.607822
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684952412413,577.029412413,575.646327
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852684991065413,577.068065413,575.68498
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685025654413,577.102654413,575.719569
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685055509413,577.132509413,575.749424
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685088438413,577.165438413,575.782353
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685122955413,577.199955413,575.81687
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685158569413,577.235569413,575.852484
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685187649413,577.264649413,575.881564
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685221721413,577.298721413,575.915636
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685259538413,577.336538413,575.953453
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685287959413,577.364959413,575.981874
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685320668413,577.397668413,576.014583
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685356420413,577.433420413,576.050335
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685391401413,577.468401413,576.085316
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685420657413,577.497657413,576.114572
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685446934413,577.523934413,576.140849
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685480938413,577.557938413,576.174853
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685510334413,577.587334413,576.204249
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685546844413,577.623844413,576.240759
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685580736413,577.657736413,576.274651
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685619616413,577.696616413,576.313531
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685655496413,577.732496413,576.349411
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685691373413,577.768373413,576.385288
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685723301413,577.800301413,576.417216
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685758015413,577.835015413,576.45193
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685787568413,577.864568413,576.481483
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685821695413,577.898695413,576.51561
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685856416413,577.933416413,576.550331
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685888293413,577.965293413,576.582208
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685923412413,578.000412413,576.617327
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685955498413,578.032498413,576.649413
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852685991324413,578.068324413,576.685239
data_with_exported_files/tsst_comparison_data/11010/11010_C/PI world v1 ps1.time,1681852686020493413,578.097493413,576.714408
