blink id,start timestamp [ns],end timestamp [ns],duration [ms],start timestamp [s],end timestamp [s]
95,1.68201E+18,1.68201E+18,131,257.6938598,257.8258399
96,1.68201E+18,1.68201E+18,252,259.2298499,259.4818698
97,1.68201E+18,1.68201E+18,367,260.8578598,261.2258598
98,1.68201E+18,1.68201E+18,468,263.5177098,263.9858299
99,1.68201E+18,1.68201E+18,475,267.97792,268.4538399
100,1.68201E+18,1.68201E+18,275,270.3860198,270.6618399
101,1.68201E+18,1.68201E+18,367,273.90192,274.2698399
102,1.68201E+18,1.68201E+18,280,274.3458299,274.6258499
103,1.68201E+18,1.68201E+18,344,281.6018299,281.9458598
104,1.68201E+18,1.68201E+18,468,287.3298199,287.7978698
105,1.68201E+18,1.68201E+18,400,288.7418399,289.1418798
106,1.68201E+18,1.68201E+18,436,290.2178099,290.65393
107,1.68201E+18,1.68201E+18,444,292.1298099,292.5738399
108,1.68201E+18,1.68201E+18,412,294.13373,294.5458399
109,1.68201E+18,1.68201E+18,192,297.80175,297.99392
110,1.68201E+18,1.68201E+18,488,299.9458299,300.4338499
111,1.68201E+18,1.68201E+18,488,302.3616998,302.84974
112,1.68201E+18,1.68201E+18,423,303.9298801,304.3537098
113,1.68201E+18,1.68201E+18,599,305.2378399,305.8378299
114,1.68201E+18,1.68201E+18,348,308.64973,308.99809
115,1.68201E+18,1.68201E+18,463,311.5458399,312.00977
116,1.68201E+18,1.68201E+18,336,312.7058099,313.0420198
117,1.68201E+18,1.68201E+18,571,316.12592,316.6978399
118,1.68201E+18,1.68201E+18,456,319.4618299,319.91789
119,1.68201E+18,1.68201E+18,607,323.7498598,324.3578099
120,1.68201E+18,1.68201E+18,455,335.5058801,335.96174
121,1.68201E+18,1.68201E+18,379,339.34978,339.7296899
122,1.68201E+18,1.68201E+18,352,341.6738199,342.02589
123,1.68201E+18,1.68201E+18,491,349.88193,350.3738598
124,1.68201E+18,1.68201E+18,619,363.7098199,364.3297098
125,1.68201E+18,1.68201E+18,468,367.43376,367.90192
126,1.68201E+18,1.68201E+18,260,373.40573,373.66576
127,1.68201E+18,1.68201E+18,439,373.9059699,374.34573
128,1.68201E+18,1.68201E+18,747,376.78995,377.5378598
129,1.68201E+18,1.68201E+18,331,377.6378399,377.9698199
130,1.68201E+18,1.68201E+18,535,378.3938399,378.9298399
131,1.68201E+18,1.68201E+18,364,380.9218399,381.28591
132,1.68201E+18,1.68201E+18,259,383.0379,383.2978499
133,1.68201E+18,1.68201E+18,419,383.7538399,384.1737999
134,1.68201E+18,1.68201E+18,523,386.2978399,386.8218299
135,1.68201E+18,1.68201E+18,331,387.93793,388.26976
136,1.68201E+18,1.68201E+18,644,390.8738299,391.5178399
137,1.68201E+18,1.68201E+18,452,396.6098099,397.0618299
138,1.68201E+18,1.68201E+18,428,400.4778199,400.9058299
139,1.68201E+18,1.68201E+18,695,403.8898299,404.5858299
140,1.68201E+18,1.68201E+18,159,411.3538299,411.5138199
141,1.68201E+18,1.68201E+18,504,411.5218199,412.0258399
142,1.68201E+18,1.68201E+18,191,414.4978299,414.68979
143,1.68201E+18,1.68201E+18,332,417.88577,418.21779
144,1.68201E+18,1.68201E+18,412,421.0697098,421.48191
145,1.68201E+18,1.68201E+18,168,422.3058801,422.4739699
146,1.68201E+18,1.68201E+18,504,425.49377,425.9978399
147,1.68201E+18,1.68201E+18,499,428.7300398,429.2298499
148,1.68201E+18,1.68201E+18,344,431.81375,432.1578399
149,1.68201E+18,1.68201E+18,456,435.0698099,435.5258199
150,1.68201E+18,1.68201E+18,359,435.53377,435.8936899
151,1.68201E+18,1.68201E+18,263,437.0458598,437.3098099
152,1.68201E+18,1.68201E+18,408,437.8536998,438.2618598
153,1.68201E+18,1.68201E+18,120,445.91373,446.03374
154,1.68201E+18,1.68201E+18,331,447.5418399,447.8738099
155,1.68201E+18,1.68201E+18,551,448.87392,449.4258399
156,1.68201E+18,1.68201E+18,532,450.0098199,450.54211
157,1.68201E+18,1.68201E+18,416,453.8497098,454.2658598
158,1.68201E+18,1.68201E+18,447,456.86578,457.31374
159,1.68201E+18,1.68201E+18,403,461.3858499,461.7898299
160,1.68201E+18,1.68201E+18,487,461.96594,462.45379
161,1.68201E+18,1.68201E+18,279,462.9698399,463.2498299
162,1.68201E+18,1.68201E+18,428,466.0937098,466.5219
163,1.68201E+18,1.68201E+18,368,467.4978801,467.8659599
164,1.68201E+18,1.68201E+18,220,468.47378,468.6938299
165,1.68201E+18,1.68201E+18,308,469.3296899,469.63789
166,1.68201E+18,1.68201E+18,408,472.5138399,472.9218399
167,1.68201E+18,1.68201E+18,368,478.0738199,478.4418801
168,1.68201E+18,1.68201E+18,432,481.2657198,481.6978299
169,1.68201E+18,1.68201E+18,456,482.5898299,483.04591
170,1.68201E+18,1.68201E+18,259,483.4939699,483.7538199
171,1.68201E+18,1.68201E+18,639,486.0340099,486.6739699
172,1.68201E+18,1.68201E+18,331,499.9178299,500.2497999
173,1.68201E+18,1.68201E+18,639,502.64194,503.2818499
174,1.68201E+18,1.68201E+18,803,507.0018399,507.8058399
175,1.68201E+18,1.68201E+18,247,507.97792,508.2256998
176,1.68201E+18,1.68201E+18,423,510.36591,510.7898598
177,1.68201E+18,1.68201E+18,251,514.28989,514.5418099
178,1.68201E+18,1.68201E+18,467,514.5498499,515.01779
179,1.68201E+18,1.68201E+18,544,515.0578099,515.6018399
180,1.68201E+18,1.68201E+18,347,516.8778698,517.22577
181,1.68201E+18,1.68201E+18,391,517.2378698,517.6296998
182,1.68201E+18,1.68201E+18,292,523.66173,523.95379
183,1.68201E+18,1.68201E+18,432,527.7778099,528.2098499
184,1.68201E+18,1.68201E+18,607,528.2498299,528.85773
185,1.68201E+18,1.68201E+18,276,530.3017098,530.5778299
186,1.68201E+18,1.68201E+18,324,531.73375,532.0578399
187,1.68201E+18,1.68201E+18,192,537.2138199,537.4058499
188,1.68201E+18,1.68201E+18,384,551.9496899,552.3338399
189,1.68201E+18,1.68201E+18,455,552.3378499,552.7938499
190,1.68201E+18,1.68201E+18,395,552.8458598,553.2418499
191,1.68201E+18,1.68201E+18,368,559.55776,559.92594
192,1.68201E+18,1.68201E+18,392,560.70976,561.1018299
193,1.68201E+18,1.68201E+18,403,561.5378299,561.94177
194,1.68201E+18,1.68201E+18,492,570.9338399,571.4258598
195,1.68201E+18,1.68201E+18,484,573.0978199,573.5818698
196,1.68201E+18,1.68201E+18,448,586.7738099,587.2218399
197,1.68201E+18,1.68201E+18,295,587.6899,587.9858598
198,1.68201E+18,1.68201E+18,391,588.7658399,589.1578299
199,1.68201E+18,1.68201E+18,119,590.3378499,590.4578299
200,1.68201E+18,1.68201E+18,420,598.6296998,599.04976
201,1.68201E+18,1.68201E+18,443,603.00192,603.4458499
202,1.68201E+18,1.68201E+18,344,606.8858299,607.2301798
203,1.68201E+18,1.68201E+18,544,608.0776998,608.6218399
204,1.68201E+18,1.68201E+18,548,608.7218499,609.2698698
205,1.68201E+18,1.68201E+18,292,623.4376998,623.73024
206,1.68201E+18,1.68201E+18,399,624.5138199,624.91379
207,1.68201E+18,1.68201E+18,375,640.4338598,640.8098499
208,1.68201E+18,1.68201E+18,344,642.2218598,642.56594
209,1.68201E+18,1.68201E+18,255,654.2138798,654.4697098
210,1.68201E+18,1.68201E+18,411,673.8418801,674.2538099
211,1.68201E+18,1.68201E+18,455,684.8780099,685.3337201
212,1.68201E+18,1.68201E+18,392,686.4298199,686.8218698
213,1.68201E+18,1.68201E+18,396,690.3698099,690.7658299
214,1.68201E+18,1.68201E+18,392,691.0778099,691.4699899
215,1.68201E+18,1.68201E+18,391,701.2778698,701.6698399
216,1.68201E+18,1.68201E+18,360,702.9058399,703.26593
217,1.68201E+18,1.68201E+18,399,704.9898798,705.3898299
218,1.68201E+18,1.68201E+18,383,708.0338399,708.4178399
219,1.68201E+18,1.68201E+18,427,714.14978,714.57778
220,1.68201E+18,1.68201E+18,411,715.5418598,715.9538199
221,1.68201E+18,1.68201E+18,284,719.1538199,719.4378598
222,1.68201E+18,1.68201E+18,427,720.10989,720.5377098
223,1.68201E+18,1.68201E+18,255,721.52993,721.7858801
224,1.68201E+18,1.68201E+18,476,725.7498698,726.2259899
225,1.68201E+18,1.68201E+18,364,726.2616998,726.6257198
226,1.68201E+18,1.68201E+18,352,731.91775,732.2698499
227,1.68201E+18,1.68201E+18,399,738.2738598,738.67377
228,1.68201E+18,1.68201E+18,419,740.82593,741.2459
229,1.68201E+18,1.68201E+18,472,742.8138299,743.2858698
230,1.68201E+18,1.68201E+18,307,743.93393,744.2418199
231,1.68201E+18,1.68201E+18,355,745.6939,746.0498399
232,1.68201E+18,1.68201E+18,452,747.11376,747.56595
233,1.68201E+18,1.68201E+18,511,749.2458698,749.75775
234,1.68201E+18,1.68201E+18,471,750.8978399,751.3697198
235,1.68201E+18,1.68201E+18,339,752.3978399,752.73778
236,1.68201E+18,1.68201E+18,359,752.79789,753.1578099
237,1.68201E+18,1.68201E+18,535,757.6378598,758.1737999
238,1.68201E+18,1.68201E+18,484,761.7898199,762.2738399
239,1.68201E+18,1.68201E+18,124,764.8218499,764.94592
240,1.68201E+18,1.68201E+18,200,765.46973,765.66992
241,1.68201E+18,1.68201E+18,439,767.36991,767.8098199
242,1.68201E+18,1.68201E+18,371,768.3338798,768.7058598
243,1.68201E+18,1.68201E+18,247,771.9658399,772.2138099
244,1.68201E+18,1.68201E+18,375,776.3738199,776.7498199
245,1.68201E+18,1.68201E+18,360,778.12576,778.4857999
246,1.68201E+18,1.68201E+18,359,779.62589,779.9858299
247,1.68201E+18,1.68201E+18,495,800.32989,800.8258801
248,1.68201E+18,1.68201E+18,527,803.8618299,804.3898199
249,1.68201E+18,1.68201E+18,375,807.98993,808.3658199
250,1.68201E+18,1.68201E+18,432,812.1498399,812.5818798
251,1.68201E+18,1.68201E+18,511,818.3618399,818.8738199
252,1.68201E+18,1.68201E+18,324,823.6498698,823.9739699
253,1.68201E+18,1.68201E+18,295,826.3819,826.6778499
254,1.68201E+18,1.68201E+18,484,826.88973,827.3739699
255,1.68201E+18,1.68201E+18,323,827.50995,827.83375
256,1.68201E+18,1.68201E+18,371,833.60191,833.9738399
257,1.68201E+18,1.68201E+18,172,835.2778499,835.44991
258,1.68201E+18,1.68201E+18,440,837.51778,837.9579699
259,1.68201E+18,1.68201E+18,208,838.68595,838.8940099
